pre_class,pyr,pvalb,sst,vip
pyr,-0.4984718843635073,-0.16235267579157955,1.7559738402323124,1.0409442511476426
pvalb,-0.9185601470094032,-1.0283274619470415,-0.6793752603400297,-0.3207494124269863
sst,-0.3651402156064545,-0.43587270274663215,-0.12437945660976193,-0.06620742161778959
vip,,0.7802216631291614,0.3133529845146782,0.6208711900090215
